tipo,ordem,fc,fase_zero,rp,rs,rmse
ellip,5,800,False,0.1,40.0,4.972068288942886
ellip,2,300,False,0.5,50.0,4.972181656904512
cheby2,4,2000,False,0.5,60.0,4.973079086473304
butter,6,1100,False,0.5,40.0,4.974901314045637
ellip,2,300,False,0.5,60.0,4.978924734024025
ellip,3,600,False,0.5,50.0,4.980048137021502
cheby1,2,300,False,0.5,40.0,4.982046521716312
cheby1,5,1000,False,0.1,40.0,4.990763923187868
cheby2,8,1500,False,0.5,60.0,4.994241961174407
ellip,4,700,False,0.1,60.0,4.996135921423304
ellip,4,800,False,1.0,50.0,5.003567253952135
ellip,8,1200,False,0.1,60.0,5.007980899041396
ellip,8,1200,False,0.5,60.0,5.008798357221353
ellip,7,800,False,0.5,30.0,5.00907364609099
ellip,5,800,False,1.0,30.0,5.020219346964411
ellip,7,1300,False,1.0,60.0,5.025187239722653
cheby2,6,1100,False,0.5,40.0,5.027368862775376
cheby1,3,700,False,1.0,40.0,5.028698741309398
ellip,6,1100,False,1.0,60.0,5.03488925685005
ellip,4,700,False,0.5,40.0,5.041052512852566
ellip,3,600,False,0.5,60.0,5.04203017455258
cheby2,7,1300,False,0.5,50.0,5.049205452949238
cheby1,6,1200,False,0.1,40.0,5.062790043386362
ellip,6,1000,False,1.0,50.0,5.0628523756983
ellip,3,600,False,1.0,30.0,5.064832420394965
ellip,4,600,False,0.5,30.0,5.064957252537224
ellip,5,900,False,0.1,60.0,5.070219445868368
ellip,5,1100,False,1.0,60.0,5.071102582540345
cheby2,4,1600,False,0.5,50.0,5.078050260184795
ellip,8,1200,False,1.0,60.0,5.079039199231176
cheby1,8,1700,False,1.0,40.0,5.080017150924628
cheby1,8,1600,False,0.1,40.0,5.095388393654979
cheby1,3,600,False,0.5,40.0,5.096273721636367
ellip,6,700,False,0.5,30.0,5.1000260894910765
ellip,8,900,False,0.5,40.0,5.106329245614579
cheby2,8,800,False,0.5,30.0,5.115885067133559
cheby1,4,800,False,0.5,40.0,5.1166611290803585
cheby2,6,1600,False,0.5,60.0,5.1227318199389895
ellip,7,1100,False,0.5,50.0,5.1263032680146745
ellip,7,1000,False,1.0,40.0,5.127289457448769
ellip,6,700,False,1.0,30.0,5.12828180678392
ellip,8,900,False,1.0,40.0,5.129651353191563
cheby2,2,3200,False,0.5,60.0,5.131305960869868
cheby2,4,900,False,0.5,30.0,5.131889790710414
cheby2,3,2400,False,0.5,60.0,5.134225368994367
ellip,6,700,False,0.1,30.0,5.147961136851588
cheby1,6,1300,False,1.0,40.0,5.152820336772074
ellip,7,900,False,0.1,40.0,5.154328873205441
cheby2,7,800,False,0.5,30.0,5.15700969485274
cheby2,2,1000,True,0.5,50.0,5.169340492928275
ellip,4,800,False,1.0,60.0,5.175743301815747
ellip,8,700,False,1.0,30.0,5.177519110148692
ellip,5,1000,False,0.5,60.0,5.180054877828596
cheby1,4,700,False,0.1,40.0,5.181747532516588
butter,2,400,False,0.5,40.0,5.181898233409275
cheby2,1,3100,False,0.5,30.0,5.1820605695754125
ellip,8,700,False,0.5,30.0,5.189364142760374
cheby2,2,2100,False,0.5,40.0,5.19284460040967
ellip,7,1200,False,0.5,60.0,5.193531006604183
ellip,6,1000,False,0.1,60.0,5.194330008950184
cheby1,5,1200,False,1.0,40.0,5.196663094179608
cheby2,2,1400,False,0.5,30.0,5.197239943151548
ellip,8,900,False,0.1,40.0,5.197524335001479
butter,5,900,False,0.5,40.0,5.1983290604259516
butter,7,1200,False,0.5,40.0,5.200461139790646
cheby2,7,1500,False,0.5,60.0,5.20367280744444
ellip,7,800,False,1.0,30.0,5.20388578556361
cheby2,2,1600,True,0.5,60.0,5.211622894457352
ellip,4,600,False,1.0,30.0,5.218308139423062
cheby2,6,800,False,0.5,30.0,5.223245193654595
cheby1,7,1400,False,0.1,40.0,5.225443166711202
cheby1,5,1100,False,0.5,40.0,5.228001301441884
cheby2,5,1400,False,0.5,50.0,5.22954316795132
ellip,5,1000,False,1.0,50.0,5.230690939768195
cheby2,5,1700,False,0.5,60.0,5.2371316928489975
ellip,5,900,False,1.0,40.0,5.24223761010508
cheby2,4,1200,False,0.5,40.0,5.249706779805189
cheby2,8,1000,False,0.5,40.0,5.2537604492642815
cheby2,5,1100,False,0.5,40.0,5.264080362677542
ellip,4,700,False,1.0,40.0,5.265958052064777
cheby2,3,1900,False,0.5,50.0,5.266987702570098
cheby2,1,3300,True,0.5,40.0,5.278842016510724
ellip,7,1100,False,0.1,60.0,5.2796566526046895
cheby2,6,1300,False,0.5,50.0,5.282824908094722
cheby2,3,1000,False,0.5,30.0,5.282934777242441
cheby1,8,1600,False,0.5,40.0,5.284956772084135
ellip,4,600,False,0.1,40.0,5.289635502619718
ellip,7,1000,False,0.1,50.0,5.291025176260676
ellip,3,400,False,0.1,30.0,5.308581691824042
cheby1,7,1600,False,1.0,40.0,5.325615146885507
ellip,3,500,False,0.5,30.0,5.32908333242512
cheby2,4,1900,False,0.5,60.0,5.333850392412342
cheby2,8,1200,False,0.5,50.0,5.340088103559424
ellip,5,700,False,0.5,30.0,5.3481615926107455
ellip,6,900,False,0.1,50.0,5.3504940506488055
ellip,8,700,False,0.1,30.0,5.350708597370585
ellip,4,700,False,0.5,50.0,5.351842049455823
cheby2,7,1000,False,0.5,40.0,5.355721992151032
ellip,8,1000,False,0.5,50.0,5.362518104924617
ellip,6,800,False,0.1,40.0,5.366028532945737
cheby1,7,1500,False,0.5,40.0,5.367820591730039
butter,8,1300,False,0.5,40.0,5.36788716626163
cheby2,2,2700,False,0.5,50.0,5.375627522019876
ellip,6,1000,False,0.5,60.0,5.377825125865004
cheby2,3,1400,False,0.5,40.0,5.379105542097991
ellip,7,1100,False,1.0,50.0,5.379905610840161
ellip,8,1000,False,1.0,50.0,5.380805151503599
cheby1,6,1200,False,0.5,40.0,5.380900891398765
cheby2,5,800,False,0.5,30.0,5.38466563714917
ellip,5,800,False,0.1,50.0,5.397378704584929
ellip,7,700,False,0.1,30.0,5.399991005560434
ellip,5,900,False,0.5,50.0,5.405371072915196
ellip,3,600,False,1.0,40.0,5.405917997701921
cheby2,8,1400,False,0.5,60.0,5.4089855258128114
cheby1,4,800,False,1.0,40.0,5.409638110347471
ellip,6,800,False,0.5,40.0,5.416152405257189
ellip,8,1000,False,0.1,50.0,5.41652286166478
cheby1,8,1600,False,1.0,40.0,5.421053855541903
ellip,7,900,False,0.5,40.0,5.432146841251253
butter,4,700,False,0.5,40.0,5.436821780181902
cheby2,1,2300,True,0.5,30.0,5.446111439235351
cheby2,4,1500,False,0.5,50.0,5.460453397465471
ellip,6,800,False,1.0,40.0,5.465392338280862
ellip,2,300,False,1.0,30.0,5.469352782212268
ellip,7,1200,False,1.0,60.0,5.473106460856316
ellip,8,1100,False,0.5,60.0,5.476807281645753
ellip,6,900,False,0.5,50.0,5.4778968315834495
butter,6,1000,False,0.5,40.0,5.484667214977713
ellip,6,1000,False,1.0,60.0,5.486176894141827
ellip,8,1100,False,0.1,60.0,5.488639278459084
ellip,5,800,False,0.5,40.0,5.495143507556007
cheby2,7,1200,False,0.5,50.0,5.499485254688413
cheby1,8,1500,False,0.1,40.0,5.5040302948522895
ellip,8,1100,False,1.0,60.0,5.504144922698028
cheby2,6,1000,False,0.5,40.0,5.505892698111112
cheby2,6,1500,False,0.5,60.0,5.528736676815773
ellip,5,600,False,0.1,30.0,5.532658377640925
ellip,4,700,False,0.5,60.0,5.5353768903597835
cheby1,5,900,False,0.1,40.0,5.542166867883495
ellip,2,300,False,1.0,40.0,5.543852502372864
cheby1,6,1100,False,0.1,40.0,5.547470253803794
cheby2,3,2300,False,0.5,60.0,5.548657708304403
ellip,6,900,False,1.0,50.0,5.552594442674547
cheby1,6,1200,False,1.0,40.0,5.557700684112243
ellip,2,300,False,1.0,50.0,5.567720826672031
ellip,4,600,False,0.1,50.0,5.5699531346390945
ellip,3,400,False,0.1,40.0,5.571737233621151
ellip,3,600,False,1.0,50.0,5.5718400702134065
cheby2,2,2000,False,0.5,40.0,5.572564558993158
ellip,2,300,False,1.0,60.0,5.575300640029296
ellip,5,1000,False,1.0,60.0,5.578448967775088
cheby1,2,300,False,1.0,40.0,5.578811371013084
ellip,4,700,False,1.0,50.0,5.586495665211328
ellip,4,500,False,0.1,30.0,5.60196507084072
ellip,7,700,False,0.5,30.0,5.6105765567890735
ellip,5,700,False,0.1,40.0,5.61880468588377
cheby2,2,1300,False,0.5,30.0,5.620671142804606
ellip,5,700,False,1.0,30.0,5.620956391419322
cheby2,5,1600,False,0.5,60.0,5.629008758833346
cheby2,7,1400,False,0.5,60.0,5.630303355762259
ellip,7,1000,False,0.5,50.0,5.635252564926413
ellip,8,800,False,1.0,40.0,5.642908736095068
cheby2,5,1300,False,0.5,50.0,5.649148709672709
ellip,3,600,False,1.0,60.0,5.650572666195249
ellip,3,500,False,0.5,40.0,5.660036682280222
ellip,7,900,False,1.0,40.0,5.664278305783322
ellip,8,800,False,0.5,40.0,5.665084101741842
cheby2,3,1800,False,0.5,50.0,5.667930682183727
cheby2,8,700,False,0.5,30.0,5.668979741012563
cheby1,7,1300,False,0.1,40.0,5.670540521505954
ellip,4,600,False,0.5,40.0,5.6733870111846665
ellip,7,1100,False,0.5,60.0,5.678257813991009
cheby1,5,1100,False,1.0,40.0,5.68230884614195
ellip,5,800,False,0.1,60.0,5.682355031600035
cheby1,8,1500,False,0.5,40.0,5.695033943545174
butter,7,1100,False,0.5,40.0,5.695124175358367
ellip,3,400,False,0.1,50.0,5.695787884637717
cheby2,4,1800,False,0.5,60.0,5.718370980892212
cheby1,3,600,False,1.0,40.0,5.719672996960081
cheby2,4,1100,False,0.5,40.0,5.725886384177259
ellip,4,600,False,0.1,60.0,5.732333664777065
cheby2,6,1200,False,0.5,50.0,5.735992495733646
ellip,5,900,False,0.5,60.0,5.73692903580042
cheby1,7,1500,False,1.0,40.0,5.744131168531423
cheby2,5,1000,False,0.5,40.0,5.745565817006213
ellip,7,800,False,0.1,40.0,5.74727534753548
cheby1,5,1000,False,0.5,40.0,5.7498228026932905
ellip,3,400,False,0.1,60.0,5.753775013045124
cheby2,4,800,False,0.5,30.0,5.755314577691072
cheby2,7,700,False,0.5,30.0,5.761946843071112
ellip,6,900,False,0.1,60.0,5.765450487100603
ellip,6,600,False,1.0,30.0,5.767519338446386
ellip,4,700,False,1.0,60.0,5.77824884872552
cheby1,4,700,False,0.5,40.0,5.780951379551395
ellip,8,800,False,0.1,40.0,5.782722469648446
ellip,5,900,False,1.0,50.0,5.783992681162631
cheby2,8,900,False,0.5,40.0,5.79137744009758
cheby2,1,3000,False,0.5,30.0,5.794424049036614
ellip,6,600,False,0.5,30.0,5.79528761612671
cheby1,8,1500,False,1.0,40.0,5.801764797379358
cheby1,7,1400,False,0.5,40.0,5.802083826148226
cheby1,3,400,False,0.1,40.0,5.8042123880982555
ellip,7,1000,False,0.1,60.0,5.810823042106378
butter,5,800,False,0.5,40.0,5.8142850235214985
ellip,3,500,False,0.5,50.0,5.818772774844839
ellip,7,700,False,1.0,30.0,5.820041348446272
ellip,6,600,False,0.1,30.0,5.82433751911736
butter,3,500,False,0.5,40.0,5.825505567064219
ellip,5,800,False,1.0,40.0,5.828837398841907
cheby2,8,1100,False,0.5,50.0,5.8336057627229785
ellip,4,600,False,1.0,40.0,5.834748257461124
cheby2,3,1300,False,0.5,40.0,5.842800293780227
cheby2,2,2600,False,0.5,50.0,5.846344683100242
butter,8,1200,False,0.5,40.0,5.847653986544471
cheby2,2,3100,False,0.5,60.0,5.848022152085051
ellip,7,900,False,0.1,50.0,5.861717825646649
cheby2,8,1300,False,0.5,60.0,5.865655027640292
ellip,8,600,False,1.0,30.0,5.867519912646903
cheby2,3,900,False,0.5,30.0,5.8780179043672796
cheby1,6,1100,False,0.5,40.0,5.880165405150008
cheby2,4,1400,False,0.5,50.0,5.888985366083128
cheby2,7,900,False,0.5,40.0,5.889266998249451
ellip,8,900,False,1.0,50.0,5.893466298902761
ellip,3,500,False,0.5,60.0,5.893583879555495
ellip,7,1000,False,1.0,50.0,5.901890802134243
cheby2,6,700,False,0.5,30.0,5.90330822539224
ellip,3,500,False,1.0,30.0,5.916490001218483
ellip,8,900,False,0.5,50.0,5.920694340647435
cheby1,4,600,False,0.1,40.0,5.946186388159778
ellip,6,900,False,0.5,60.0,5.948238424080539
ellip,8,600,False,0.5,30.0,5.952940815414993
cheby1,8,1400,False,0.1,40.0,5.953812653861835
cheby1,3,500,False,0.5,40.0,5.958973879873577
cheby2,6,1400,False,0.5,60.0,5.964853047711717
cheby2,2,1900,False,0.5,40.0,5.969294990036459
ellip,7,1100,False,1.0,60.0,5.973662593841219
ellip,6,800,False,0.1,50.0,5.9776691510703115
cheby2,3,2200,False,0.5,60.0,5.9876851549077905
cheby2,7,1100,False,0.5,50.0,5.994509670924717
ellip,8,900,False,0.1,50.0,5.994821698021046
ellip,8,1000,False,1.0,60.0,5.996541896278443
ellip,4,500,False,0.5,30.0,6.0073547704595285
ellip,8,1000,False,0.5,60.0,6.011363188021589
ellip,6,700,False,1.0,40.0,6.011493717766814
ellip,6,900,False,1.0,60.0,6.016336473088427
ellip,5,800,False,0.5,50.0,6.027667679760642
cheby1,6,1100,False,1.0,40.0,6.028638526672612
cheby2,1,2200,True,0.5,30.0,6.030548557710828
ellip,7,800,False,0.5,40.0,6.03065803440345
ellip,6,700,False,0.1,40.0,6.031532000456871
cheby2,6,900,False,0.5,40.0,6.0356464795611915
ellip,8,1000,False,0.1,60.0,6.037121032788598
cheby1,4,700,False,1.0,40.0,6.037328818539583
ellip,6,700,False,0.5,40.0,6.038577566570852
ellip,5,600,False,0.5,30.0,6.038667733437926
ellip,4,600,False,0.5,50.0,6.041563473531152
cheby2,5,1500,False,0.5,60.0,6.046095063045905
butter,6,900,False,0.5,40.0,6.079822271856248
ellip,6,800,False,0.5,50.0,6.0864600456562465
cheby2,2,1200,False,0.5,30.0,6.088608570060604
cheby2,7,1300,False,0.5,60.0,6.0949762127483895
ellip,5,700,False,0.1,50.0,6.096508346950454
cheby2,3,1700,False,0.5,50.0,6.105223382698105
cheby1,6,1000,False,0.1,40.0,6.106784738599284
ellip,6,800,False,1.0,50.0,6.110766954466144
cheby2,5,1200,False,0.5,50.0,6.111889413008781
ellip,4,500,False,1.0,30.0,6.120939046708563
cheby2,5,700,False,0.5,30.0,6.139404408105966
cheby2,4,1700,False,0.5,60.0,6.14042815134338
ellip,8,600,False,0.1,30.0,6.141988074642311
cheby1,8,1400,False,0.5,40.0,6.148901605196601
ellip,5,900,False,1.0,60.0,6.15859053803626
ellip,4,500,False,0.1,40.0,6.166180041188731
ellip,7,600,False,0.1,30.0,6.166696929265576
cheby1,7,1200,False,0.1,40.0,6.170639858801759
ellip,5,700,False,0.5,40.0,6.183185058487197
ellip,8,700,False,1.0,40.0,6.190200750371496
cheby1,7,1400,False,1.0,40.0,6.200340474764178
cheby1,5,800,False,0.1,40.0,6.202472293467349
ellip,4,600,False,1.0,50.0,6.214934084103249
ellip,7,900,False,0.5,50.0,6.220549776531576
cheby1,8,1400,False,1.0,40.0,6.227546290218267
ellip,7,1000,False,0.5,60.0,6.229493184014232
cheby2,2,1500,True,0.5,60.0,6.230334806916545
cheby2,6,1100,False,0.5,50.0,6.231514664119297
cheby1,5,1000,False,1.0,40.0,6.23370347863067
butter,4,600,False,0.5,40.0,6.2428290582877555
ellip,4,600,False,0.5,60.0,6.257405966644234
butter,7,1000,False,0.5,40.0,6.264873034023503
ellip,7,800,False,1.0,40.0,6.268555100266572
cheby1,7,1300,False,0.5,40.0,6.282127445624567
ellip,8,700,False,0.5,40.0,6.291800807391763
cheby2,4,1000,False,0.5,40.0,6.308379820999915
cheby2,2,2500,False,0.5,50.0,6.319839309295739
ellip,3,500,False,1.0,40.0,6.323808207544512
cheby2,5,900,False,0.5,40.0,6.35049269366119
cheby1,5,900,False,0.5,40.0,6.358068700952128
ellip,5,600,False,0.1,40.0,6.360986415039933
cheby2,8,1200,False,0.5,60.0,6.3677212861200845
ellip,5,600,False,1.0,30.0,6.37057003003116
cheby2,3,1200,False,0.5,40.0,6.370611646647819
cheby2,8,1000,False,0.5,50.0,6.381984665904668
cheby2,4,1300,False,0.5,50.0,6.384644315192769
cheby2,8,800,False,0.5,40.0,6.385430445460735
cheby2,2,1800,False,0.5,40.0,6.385996632437818
butter,8,1100,False,0.5,40.0,6.392734987710969
ellip,5,800,False,0.5,60.0,6.394868671211597
cheby2,1,2900,False,0.5,30.0,6.403225824360176
ellip,5,700,False,0.1,60.0,6.417104052517468
ellip,5,800,False,1.0,50.0,6.423981323885728
ellip,7,900,False,0.1,60.0,6.4270032758265625
ellip,6,800,False,0.1,60.0,6.431883455706686
ellip,7,600,False,0.5,30.0,6.432642187266484
cheby2,6,1300,False,0.5,60.0,6.435660197367116
ellip,4,600,False,1.0,60.0,6.4398365675281575
ellip,7,700,False,0.1,40.0,6.441451381862937
cheby2,3,2100,False,0.5,60.0,6.451411291110453
cheby1,6,1000,False,0.5,40.0,6.452826865050275
cheby1,8,1300,False,0.1,40.0,6.453437203794343
ellip,8,800,False,1.0,50.0,6.4555951086869126
ellip,8,700,False,0.1,40.0,6.462054469493471
ellip,7,900,False,1.0,50.0,6.496630614131131
ellip,4,500,False,0.1,50.0,6.499911608436248
cheby2,5,1400,False,0.5,60.0,6.5051513974177455
cheby2,7,800,False,0.5,40.0,6.516084401540934
cheby2,1,3200,True,0.5,40.0,6.520168942400348
ellip,3,500,False,1.0,50.0,6.521647991781969
ellip,7,800,False,0.1,50.0,6.5253286123067165
ellip,7,1000,False,1.0,60.0,6.537178675524705
cheby2,2,3000,False,0.5,60.0,6.541808504295293
ellip,5,700,False,1.0,40.0,6.544457168776346
cheby2,7,1000,False,0.5,50.0,6.544481691380355
cheby1,4,600,False,0.5,40.0,6.544570688043579
ellip,8,900,False,1.0,60.0,6.546675316073355
ellip,8,800,False,0.5,50.0,6.54698288926628
butter,5,700,False,0.5,40.0,6.55413759533888
cheby1,6,1000,False,1.0,40.0,6.567950893972668
cheby2,2,300,True,0.5,30.0,6.576501029708031
cheby2,3,1600,False,0.5,50.0,6.580863144397535
cheby2,4,700,False,0.5,30.0,6.581643307147058
ellip,3,400,False,0.5,30.0,6.5877397782734315
ellip,6,800,False,0.5,60.0,6.595757974632261
cheby2,3,800,False,0.5,30.0,6.597447357088013
cheby2,2,900,True,0.5,50.0,6.599426099547233
cheby2,7,1200,False,0.5,60.0,6.60255254013255
ellip,6,800,False,1.0,60.0,6.604461374877746
cheby2,2,1100,False,0.5,30.0,6.611971097704307
cheby2,4,1600,False,0.5,60.0,6.612875482396129
ellip,8,900,False,0.5,60.0,6.613197675094232
butter,2,300,False,0.5,40.0,6.615371064183869
ellip,3,500,False,1.0,60.0,6.615431538821588
cheby2,8,600,False,0.5,30.0,6.650751735967298
ellip,5,500,False,0.1,30.0,6.651787056382929
cheby1,8,1300,False,0.5,40.0,6.65226706278129
cheby2,1,2100,True,0.5,30.0,6.654640189099873
ellip,8,800,False,0.1,50.0,6.6571016415050535
cheby2,5,1100,False,0.5,50.0,6.661439537969788
ellip,7,600,False,1.0,30.0,6.663608371459581
ellip,8,900,False,0.1,60.0,6.664602001716494
ellip,4,500,False,0.5,40.0,6.692050796540085
ellip,4,500,False,0.1,60.0,6.692904633047079
cheby1,3,500,False,1.0,40.0,6.697685787866205
cheby1,8,1300,False,1.0,40.0,6.700108987214747
cheby1,7,1300,False,1.0,40.0,6.701397081672397
ellip,6,700,False,0.1,50.0,6.718158001172189
cheby1,7,1100,False,0.1,40.0,6.738868285992326
cheby1,4,600,False,1.0,40.0,6.7412449295485475
ellip,6,700,False,1.0,50.0,6.745490963704144
ellip,7,700,False,0.5,40.0,6.746089916129994
cheby2,6,800,False,0.5,40.0,6.748202066174743
cheby2,7,600,False,0.5,30.0,6.752652591288925
ellip,6,500,False,1.0,30.0,6.757012551888552
cheby1,6,900,False,0.1,40.0,6.757113185145275
butter,6,800,False,0.5,40.0,6.780452354176258
ellip,5,700,False,0.5,50.0,6.787510570463908
ellip,6,700,False,0.5,50.0,6.798451359550898
cheby2,2,2400,False,0.5,50.0,6.800094896165452
cheby2,6,1000,False,0.5,50.0,6.805469589614716
ellip,4,500,False,1.0,40.0,6.80690516575723
cheby1,7,1200,False,0.5,40.0,6.819185984107474
cheby2,2,1700,False,0.5,40.0,6.827980981558139
ellip,6,600,False,1.0,40.0,6.840124078925954
ellip,5,800,False,1.0,60.0,6.841788024041279
cheby2,3,300,True,0.5,50.0,6.852835133070741
ellip,8,500,False,1.0,30.0,6.870131974498286
ellip,7,900,False,0.5,60.0,6.871264210149712
cheby1,5,900,False,1.0,40.0,6.872666176151366
ellip,6,600,False,0.1,40.0,6.885313474917709
ellip,6,500,False,0.5,30.0,6.90346778720578
cheby2,6,600,False,0.5,30.0,6.910317810481265
ellip,7,800,False,0.5,50.0,6.913451076522842
cheby2,8,1100,False,0.5,60.0,6.924505660260422
butter,7,900,False,0.5,40.0,6.927561943153855
ellip,5,600,False,0.1,50.0,6.930340477322982
ellip,6,600,False,0.5,40.0,6.933244387955105
cheby2,3,2000,False,0.5,60.0,6.9377273139912985
cheby1,4,500,False,0.1,40.0,6.946614476343339
cheby2,6,1200,False,0.5,60.0,6.958844985235237
cheby2,4,1200,False,0.5,50.0,6.963245279131319
cheby2,3,1100,False,0.5,40.0,6.967204323814405
ellip,4,400,False,0.1,30.0,6.97095624476089
ellip,3,400,False,0.5,40.0,6.979988568785945
ellip,6,500,False,0.1,30.0,6.987740046429087
ellip,3,300,False,0.1,30.0,6.999110058617503
cheby1,5,700,False,0.1,40.0,7.002433526939916
cheby2,8,900,False,0.5,50.0,7.005389172597791
ellip,7,700,False,1.0,40.0,7.007628257995705
cheby2,1,2800,False,0.5,30.0,7.01029318891723
cheby1,8,1200,False,0.1,40.0,7.01180143172862
butter,8,1000,False,0.5,40.0,7.018297087209833
cheby2,4,900,False,0.5,40.0,7.024223224435402
cheby2,5,1300,False,0.5,60.0,7.038437619946877
ellip,5,600,False,0.5,40.0,7.039354723775595
ellip,8,500,False,0.5,30.0,7.0859881383573295
cheby1,5,800,False,0.5,40.0,7.0868994396093035
cheby2,3,1500,False,0.5,50.0,7.094527266143902
ellip,8,600,False,1.0,40.0,7.0971298454861405
cheby1,6,900,False,0.5,40.0,7.106865099045289
ellip,4,500,False,0.5,50.0,7.107067770225359
butter,3,400,False,0.5,40.0,7.132347069089987
cheby2,4,1500,False,0.5,60.0,7.143437466066688
ellip,8,700,False,1.0,50.0,7.144314760238451
cheby2,5,800,False,0.5,40.0,7.148509235607853
ellip,7,800,False,0.1,60.0,7.151013705479763
ellip,3,400,False,0.5,50.0,7.167918705584747
cheby2,7,1100,False,0.5,60.0,7.168544336394376
cheby1,6,900,False,1.0,40.0,7.171532364124775
cheby2,5,600,False,0.5,30.0,7.1726063780318245
ellip,8,800,False,1.0,60.0,7.173442359687109
ellip,7,900,False,1.0,60.0,7.196028470199427
cheby2,7,900,False,0.5,50.0,7.2004782735855875
ellip,5,700,False,0.5,60.0,7.204582247298902
cheby1,8,1200,False,0.5,40.0,7.209090723588438
cheby2,2,1000,False,0.5,30.0,7.210717832092351
ellip,7,800,False,1.0,50.0,7.211955224043305
cheby1,8,1200,False,1.0,40.0,7.217256873666582
cheby2,2,2900,False,0.5,60.0,7.224295071343151
ellip,5,700,False,1.0,50.0,7.226524728181678
ellip,4,500,False,1.0,50.0,7.228736366865647
ellip,6,700,False,0.1,60.0,7.230895400331054
ellip,5,500,False,0.5,30.0,7.252103965258921
ellip,3,400,False,0.5,60.0,7.256433638699514
cheby1,7,1200,False,1.0,40.0,7.260217957358701
cheby2,8,700,False,0.5,40.0,7.290566722549243
cheby2,2,500,True,0.5,40.0,7.29377280990365
cheby2,2,2300,False,0.5,50.0,7.2938580840513545
ellip,8,600,False,0.5,40.0,7.302128850103786
cheby2,2,1600,False,0.5,40.0,7.303734319727602
ellip,3,300,False,0.1,40.0,7.3082495596641275
ellip,5,600,False,0.1,60.0,7.309060932742432
ellip,6,700,False,1.0,60.0,7.3111172614224245
cheby2,1,2000,True,0.5,30.0,7.316621347311494
ellip,8,800,False,0.5,60.0,7.317254326063354
ellip,3,400,False,1.0,30.0,7.318713173271675
ellip,8,700,False,0.5,50.0,7.320587741795374
ellip,4,400,False,1.0,30.0,7.325187537561917
ellip,7,700,False,0.1,50.0,7.327499474775119
cheby1,3,400,False,0.5,40.0,7.333770516130683
cheby2,5,1000,False,0.5,50.0,7.3436052526393745
ellip,4,500,False,0.5,60.0,7.350984634682238
ellip,8,500,False,0.1,30.0,7.3566683732853475
butter,4,500,False,0.5,40.0,7.377134986186131
ellip,6,700,False,0.5,60.0,7.379401521644468
ellip,4,400,False,0.5,30.0,7.379453270311744
cheby1,7,1000,False,0.1,40.0,7.392784249610369
ellip,8,800,False,0.1,60.0,7.402170965833212
ellip,7,500,False,0.1,30.0,7.40375753519663
cheby1,7,1100,False,0.5,40.0,7.431312261263801
cheby2,3,1900,False,0.5,60.0,7.442737572704136
cheby2,3,700,False,0.5,30.0,7.443748155453004
